id,product_code,loading,attribute_0,attribute_1,attribute_2,attribute_3,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
16704,D,170.01,material_7,material_5,6,6,8,6,8,18.403,9.971,15.614,17.254,13.126,,13.257,15.74,18.704,9.699,13.916,16.634,16.722,16.568,618.417,
18913,D,128.33,material_7,material_5,6,6,4,13,9,19.511,12.327,17.107,17.263,11.325,19.113,11.745,17.415,18.417,10.988,14.969,18.325,11.985,20.935,704.975,
6975,B,107.61,material_5,material_5,8,8,7,5,9,,11.225,17.727,18.036,10.832,19.79,10.066,15.066,19.367,13.286,,,14.83,16.851,567.825,
22377,E,74.73,material_7,material_6,6,9,6,12,5,18.969,12.223,17.927,17.822,10.243,18.635,13.645,16.383,18.172,8.027,15.103,16.648,15.046,14.958,822.971,
11649,C,129.63,material_7,material_8,5,8,4,19,8,18.553,10.938,18.305,18.037,11.939,18.373,10.355,16.899,,12.301,14.902,15.21,14.025,16.848,676.516,
14460,C,268.99,material_7,material_8,5,8,6,11,7,18.284,13.408,17.059,17.634,12.887,19.801,,16.533,20.747,14.503,14.74,15.9,17.014,17.716,825.859,
5645,B,91.88,material_5,material_5,8,8,6,10,9,17.243,10.348,17.493,17.648,11.081,17.919,12.706,16.112,21.813,11.285,15.261,17.459,12.052,19.707,620.909,
22805,E,141.03,material_7,material_6,6,9,6,10,2,14.753,10.701,18.179,17.419,10.914,18.558,11.876,16.343,16.07,12.929,13.629,17.53,15.722,14.569,677.911,0.0
8759,B,130.03,material_5,material_5,8,8,2,11,12,17.839,10.611,17.93,15.487,11.272,20.319,11.171,14.161,17.791,12.452,,16.851,,15.335,634.401,1.0
20472,D,107.54,material_7,material_5,6,6,11,11,5,19.54,11.291,15.741,17.304,12.146,20.957,11.54,15.416,18.22,9.479,14.998,16.372,16.148,16.783,768.077,
6883,B,125.49,material_5,material_5,8,8,3,12,3,17.927,13.231,16.146,18.396,12.708,18.958,11.761,18.142,20.209,10.579,18.841,16.36,15.838,18.244,831.06,
17824,D,91.73,material_7,material_5,6,6,7,11,7,19.121,10.939,15.285,18.981,10.626,20.147,13.659,17.411,18.885,11.616,16.378,17.467,11.424,19.525,,
17195,D,96.18,material_7,material_5,6,6,10,16,12,17.895,11.298,16.942,17.109,11.009,19.725,10.149,15.563,17.882,9.878,16.696,,14.525,15.514,660.806,0.0
568,A,238.19,material_7,material_8,9,5,15,6,3,18.216,10.427,18.759,18.613,11.624,17.69,9.662,14.784,22.437,12.219,15.01,15.994,12.487,16.38,703.445,
8177,B,78.73,material_5,material_5,8,8,5,3,7,17.731,13.0,17.496,16.011,11.783,20.556,9.808,11.022,21.028,10.34,18.566,17.54,,17.958,731.62,
11104,C,167.41,material_7,material_8,5,8,7,6,7,17.435,11.212,15.613,17.788,12.13,18.846,12.072,16.084,14.049,9.429,16.091,12.305,14.033,19.439,647.794,
10374,C,103.88,material_7,material_8,5,8,7,6,6,18.346,11.326,17.395,17.329,10.492,19.828,11.119,17.151,20.099,10.355,15.862,14.751,15.95,18.185,,
23746,E,108.81,material_7,material_6,6,9,4,4,7,18.274,11.667,16.197,18.35,12.825,18.592,11.186,16.351,20.272,10.567,16.008,14.37,15.966,15.705,664.053,
9624,B,94.13,material_5,material_5,8,8,15,12,12,18.937,13.395,15.392,17.41,12.84,19.535,12.196,17.183,20.788,12.708,13.764,16.337,,15.566,853.845,
21380,E,142.04,material_7,material_6,6,9,13,5,9,18.863,9.535,16.082,16.727,12.425,18.428,10.303,,,11.45,15.73,15.096,14.845,15.301,376.344,
6929,B,87.79,material_5,material_5,8,8,10,3,1,17.575,11.363,16.917,17.446,11.695,18.79,11.791,15.129,17.682,12.275,17.86,15.368,13.388,18.057,681.126,
15919,C,75.16,material_7,material_8,5,8,6,8,4,16.126,10.508,16.295,16.269,12.438,18.833,11.094,18.182,17.811,10.113,14.166,16.595,16.802,15.007,647.959,
17275,D,76.29,material_7,material_5,6,6,5,8,7,16.951,11.777,16.269,18.15,12.732,,10.071,15.888,17.423,13.12,15.514,13.254,15.49,15.494,793.298,
21096,D,199.14,material_7,material_5,6,6,11,12,4,18.477,12.469,16.322,18.403,,18.5,11.516,18.967,17.866,10.357,14.504,16.785,16.755,15.151,741.485,
18961,D,190.89,material_7,material_5,6,6,9,11,3,17.659,11.131,17.026,16.86,13.207,19.586,12.277,15.466,19.557,12.151,,13.747,14.38,17.077,,
114,A,121.98,material_7,material_8,9,5,8,6,4,18.262,9.964,17.049,17.017,11.067,21.084,11.885,16.253,19.666,11.355,16.606,15.041,15.817,19.556,798.952,
22840,E,158.92,material_7,material_6,6,9,8,12,10,18.253,12.997,16.894,18.215,11.562,18.17,12.402,12.127,16.943,14.576,16.368,17.04,14.015,16.392,771.241,
20762,D,76.96,material_7,material_5,6,6,16,7,5,19.426,11.952,18.135,18.846,9.26,20.519,,17.423,19.175,13.258,14.611,14.614,,17.298,897.733,1.0
8823,B,109.69,material_5,material_5,8,8,11,16,5,16.939,11.525,17.758,15.701,11.253,17.358,12.137,17.286,20.312,13.337,16.607,17.097,15.28,17.337,676.952,
25087,E,155.96,material_7,material_6,6,9,9,10,5,17.881,11.13,,17.843,13.383,19.966,12.327,,16.979,9.741,15.892,13.764,14.745,14.47,738.581,
13462,C,89.12,material_7,material_8,5,8,0,12,2,17.19,11.824,16.269,15.553,11.915,19.441,11.638,16.302,17.433,,15.939,18.696,14.998,18.401,695.377,
20815,D,145.92,material_7,material_5,6,6,6,8,10,17.567,14.207,17.108,18.282,13.274,18.128,10.383,17.631,,11.812,13.897,17.038,15.528,15.338,790.526,
8899,B,90.87,material_5,material_5,8,8,5,14,7,16.659,11.427,18.375,16.761,11.496,18.455,10.152,17.105,20.308,11.684,14.991,15.799,15.99,16.438,,
205,A,109.37,material_7,material_8,9,5,6,3,5,17.741,12.134,16.748,18.032,10.603,20.127,11.386,17.227,19.5,13.446,13.663,17.043,11.871,14.305,,
25657,E,96.88,material_7,material_6,6,9,0,15,0,16.584,12.301,16.527,18.901,12.776,19.433,12.507,15.957,17.175,9.877,,18.036,15.971,13.11,853.686,
1384,A,126.61,material_7,material_8,9,5,9,4,8,17.58,12.641,16.611,18.481,12.244,19.616,9.816,16.001,17.367,12.003,16.5,14.772,15.374,15.742,,
6938,B,56.93,material_5,material_5,8,8,8,8,8,17.844,12.728,16.193,16.894,11.17,17.618,,13.403,,12.635,17.104,16.437,16.729,16.674,658.488,
16172,D,62.88,material_7,material_5,6,6,6,14,5,18.988,10.583,16.923,16.318,11.865,19.158,12.62,15.583,18.113,11.153,14.263,15.627,12.449,,620.343,
670,A,177.63,material_7,material_8,9,5,11,1,6,19.381,12.826,17.253,17.845,10.155,18.123,13.165,16.072,17.328,12.084,,17.899,15.635,18.623,623.412,0.0
26220,E,167.85,material_7,material_6,6,9,6,10,4,17.471,10.772,16.262,17.793,12.419,18.832,11.277,15.465,20.359,12.936,17.567,15.652,17.315,18.531,592.679,
16313,D,189.6,material_7,material_5,6,6,9,14,5,17.086,10.357,18.471,17.663,11.811,21.067,10.965,16.047,19.074,10.453,16.551,16.604,12.726,18.22,904.271,
22632,E,127.03,material_7,material_6,6,9,2,7,3,19.268,11.777,17.211,16.349,11.977,19.075,12.7,15.782,20.535,10.494,17.839,14.855,15.533,15.533,648.584,
3794,A,98.12,material_7,material_8,9,5,13,5,1,17.267,11.607,17.505,18.023,11.001,19.991,12.644,15.1,,14.586,16.01,15.663,14.217,16.608,791.585,
16603,D,126.74,material_7,material_5,6,6,11,5,3,16.832,13.117,18.484,16.294,9.9,17.891,10.733,16.419,19.813,11.583,15.086,17.103,13.221,17.02,496.638,
18763,D,122.47,material_7,material_5,6,6,14,3,5,17.786,11.943,17.554,17.95,11.654,18.728,11.472,15.495,18.81,11.121,15.711,14.115,14.968,,748.787,1.0
2281,A,214.91,material_7,material_8,9,5,10,6,8,17.36,13.539,16.889,16.695,10.456,18.182,9.777,,19.473,14.813,15.745,15.717,13.194,18.249,594.032,
9554,B,103.44,material_5,material_5,8,8,7,0,10,,10.567,15.679,18.707,12.058,18.52,13.566,18.46,22.183,11.385,14.537,16.607,16.744,16.849,678.983,1.0
17192,D,143.02,material_7,material_5,6,6,4,11,6,18.407,10.125,15.27,17.116,12.2,,11.875,17.738,19.043,,17.003,,14.769,15.951,553.946,
5519,B,102.22,material_5,material_5,8,8,7,7,9,18.681,10.949,16.635,18.669,10.553,20.262,11.554,16.271,17.034,11.333,17.868,15.787,12.835,18.576,568.085,0.0
14581,C,189.38,material_7,material_8,5,8,5,6,4,18.106,11.883,16.318,16.493,11.36,16.696,9.478,13.85,18.106,11.269,14.944,16.939,13.852,16.846,352.667,0.0
20598,D,68.82,material_7,material_5,6,6,7,15,4,18.702,10.925,17.208,18.8,12.077,,12.684,15.636,17.902,,16.085,15.524,15.385,15.252,866.973,
22795,E,163.45,material_7,material_6,6,9,6,8,6,20.211,12.405,17.676,17.192,11.415,,10.651,15.608,,11.264,17.189,15.838,15.713,14.951,715.467,
7623,B,95.51,material_5,material_5,8,8,1,16,10,20.198,13.489,17.27,18.271,11.336,18.239,10.943,14.645,22.294,11.522,16.212,16.368,15.58,15.981,781.401,
23652,E,118.79,material_7,material_6,6,9,6,4,14,17.316,11.631,17.656,15.735,10.306,18.202,10.991,16.295,18.256,10.938,14.951,13.78,13.258,15.257,,
22659,E,102.41,material_7,material_6,6,9,11,3,8,17.384,12.025,17.649,17.824,12.648,19.14,13.247,16.632,21.049,14.186,14.695,,14.573,16.811,,
12269,C,150.79,material_7,material_8,5,8,8,9,1,17.953,12.31,16.456,16.385,9.395,18.758,11.984,,16.25,,15.038,17.392,11.592,13.7,557.014,
2830,A,86.02,material_7,material_8,9,5,12,7,8,18.031,11.677,19.552,17.016,11.905,,10.794,15.748,22.427,12.359,14.12,18.605,16.253,,879.968,
19261,D,122.2,material_7,material_5,6,6,9,8,6,17.545,11.935,15.06,15.256,11.59,17.833,,16.141,18.191,11.933,15.593,12.248,16.296,14.359,278.301,
25686,E,142.23,material_7,material_6,6,9,2,9,1,20.044,11.864,18.016,16.659,10.69,18.81,10.676,15.647,16.785,7.919,16.185,15.461,13.703,15.206,,0.0
17503,D,162.55,material_7,material_5,6,6,5,6,11,17.693,10.752,17.465,17.264,12.303,17.735,10.922,16.152,18.611,10.793,17.465,,14.451,18.154,650.772,0.0
17614,D,163.18,material_7,material_5,6,6,2,5,7,18.326,11.269,17.838,17.294,10.556,18.943,11.406,17.562,19.428,8.173,,16.016,17.869,15.665,,
20786,D,71.88,material_7,material_5,6,6,3,8,9,18.309,12.149,17.727,17.112,12.06,19.212,12.243,15.191,19.805,11.525,15.385,17.402,15.902,15.022,741.463,0.0
8276,B,142.79,material_5,material_5,8,8,4,12,6,17.639,13.028,18.111,17.251,11.842,,12.329,12.969,20.065,12.02,14.068,17.535,15.688,,825.375,0.0
2779,A,132.95,material_7,material_8,9,5,12,6,1,17.61,12.834,16.529,17.982,11.196,16.901,12.569,18.164,19.125,14.289,15.061,16.837,12.565,15.291,516.256,0.0
7228,B,118.48,material_5,material_5,8,8,12,6,8,17.258,12.805,16.508,18.924,10.522,20.281,,17.263,21.554,11.336,14.12,16.009,15.166,15.017,616.634,
10588,C,97.95,material_7,material_8,5,8,15,4,4,17.155,11.039,15.826,18.201,12.134,19.882,10.5,16.153,20.019,11.108,,13.766,16.434,17.635,699.791,
16169,D,216.55,material_7,material_5,6,6,8,5,5,18.387,14.076,15.172,17.419,10.789,17.873,10.808,14.085,,12.39,15.285,14.367,17.392,13.823,472.474,
20662,D,75.91,material_7,material_5,6,6,6,9,5,16.958,10.475,18.179,16.563,11.754,20.196,10.807,19.018,18.132,11.548,15.474,17.969,,18.265,725.928,
4900,A,111.66,material_7,material_8,9,5,9,10,4,18.625,10.046,16.805,18.055,11.377,19.646,12.267,17.362,19.607,13.303,14.655,13.254,14.221,16.378,710.428,
20463,D,123.57,material_7,material_5,6,6,6,10,11,16.991,10.946,19.176,18.672,10.463,18.118,10.292,15.53,18.811,13.779,16.419,13.589,14.276,16.961,808.967,
10971,C,114.48,material_7,material_8,5,8,13,8,8,17.814,13.142,16.095,15.456,11.532,20.844,11.443,16.611,17.32,10.917,15.075,17.875,,15.275,789.491,
3090,A,97.72,material_7,material_8,9,5,24,6,3,17.44,10.477,17.547,18.338,10.72,19.341,12.2,16.0,21.012,11.515,15.615,13.018,13.673,18.9,728.534,
5923,B,185.15,material_5,material_5,8,8,7,12,6,16.585,12.788,16.913,16.112,,19.216,13.245,15.123,19.804,12.498,,15.161,13.592,15.627,838.766,
4592,A,185.57,material_7,material_8,9,5,5,2,8,18.475,11.608,17.403,16.459,11.201,19.533,12.529,16.764,18.635,10.507,16.605,17.607,16.134,16.274,713.558,
12770,C,146.71,material_7,material_8,5,8,8,5,2,17.597,9.603,16.818,19.154,11.968,19.247,12.146,15.08,17.893,12.291,15.288,18.566,16.178,16.25,754.081,
12822,C,69.04,material_7,material_8,5,8,8,8,4,17.775,12.276,15.859,17.959,11.452,19.549,11.353,16.135,17.743,9.929,14.516,18.244,18.07,16.909,671.14,
22215,E,175.56,material_7,material_6,6,9,7,15,5,17.392,10.963,18.586,17.778,12.559,18.177,10.905,,18.9,11.697,15.003,12.778,16.483,17.706,701.786,
23819,E,146.91,material_7,material_6,6,9,7,7,5,15.709,13.167,17.43,16.232,12.634,19.187,12.65,13.403,21.967,10.569,16.393,16.946,15.158,14.779,742.45,
12641,C,166.8,material_7,material_8,5,8,2,15,10,16.483,11.811,,17.564,11.672,19.983,12.477,15.5,20.612,,,16.208,13.637,13.358,844.643,
1558,A,142.89,material_7,material_8,9,5,8,2,3,19.032,10.304,17.726,17.476,12.885,19.555,11.142,15.24,21.212,12.165,17.207,18.52,15.456,,784.42,
26215,E,143.64,material_7,material_6,6,9,3,10,7,18.639,10.51,17.1,16.952,11.85,18.91,11.395,12.961,22.444,10.426,16.178,15.254,,16.007,575.875,
12853,C,192.41,material_7,material_8,5,8,11,9,6,17.925,12.959,16.053,16.635,11.42,19.9,10.372,17.011,21.606,11.413,15.696,,13.487,13.509,666.786,
16069,C,98.28,material_7,material_8,5,8,18,11,5,16.572,12.024,18.969,16.546,13.142,19.445,10.819,16.008,18.103,11.205,,17.31,14.307,15.249,866.285,
18355,D,117.7,material_7,material_5,6,6,4,11,11,18.746,12.056,16.226,15.366,12.307,20.334,14.085,16.755,16.998,10.307,15.942,16.799,15.61,16.711,569.629,0.0
22389,E,77.29,material_7,material_6,6,9,7,5,6,17.699,12.649,17.303,17.12,11.945,18.428,12.317,17.13,18.829,9.83,16.894,15.944,14.064,18.989,710.771,
14375,C,111.04,material_7,material_8,5,8,5,2,5,17.018,12.387,17.272,19.291,12.721,20.014,9.067,15.035,19.212,11.805,15.957,16.141,16.404,15.846,766.258,
11944,C,167.27,material_7,material_8,5,8,14,6,4,17.581,12.125,17.827,16.76,10.062,18.703,11.184,16.253,16.048,11.203,16.124,19.37,,12.211,625.178,
17150,D,101.21,material_7,material_5,6,6,5,7,8,19.078,10.79,18.551,16.636,11.536,20.46,11.043,15.101,17.788,12.261,14.265,14.583,14.411,17.331,815.087,0.0
11616,C,114.6,material_7,material_8,5,8,7,8,3,16.176,10.625,15.255,19.128,11.263,19.69,11.289,14.698,17.478,10.052,15.18,,16.094,11.436,651.019,
15703,C,137.61,material_7,material_8,5,8,8,8,3,,12.268,17.596,17.955,9.742,18.686,11.293,16.809,21.33,12.3,15.256,15.825,14.58,14.647,610.79,
23302,E,336.22,material_7,material_6,6,9,3,9,6,17.372,12.989,18.471,17.04,11.611,19.317,10.946,14.747,16.631,11.864,16.547,17.847,16.381,15.041,840.126,
16140,D,116.5,material_7,material_5,6,6,4,12,5,17.993,12.362,16.361,17.728,12.067,18.66,10.388,15.105,17.864,11.767,15.654,16.487,17.245,14.777,673.53,
23412,E,107.06,material_7,material_6,6,9,5,13,4,19.325,11.723,,16.743,12.396,18.558,11.841,13.746,17.354,,13.665,,14.245,16.571,,
22539,E,168.82,material_7,material_6,6,9,2,11,8,18.013,11.024,17.164,18.505,11.742,18.175,12.501,14.353,19.419,,14.013,15.968,15.876,,697.881,1.0
16016,C,222.2,material_7,material_8,5,8,0,14,3,18.124,12.464,17.957,17.747,10.821,16.415,,16.023,17.922,12.04,16.835,18.425,16.934,19.619,512.974,0.0
4065,A,76.21,material_7,material_8,9,5,14,7,10,16.494,12.965,17.249,16.896,12.123,19.893,11.861,15.36,17.526,14.136,,15.634,14.146,16.228,786.474,
19991,D,94.69,material_7,material_5,6,6,7,9,9,17.237,11.962,16.223,19.368,12.023,19.117,12.001,15.369,18.277,9.744,15.315,,15.791,,823.448,
4769,A,188.53,material_7,material_8,9,5,18,3,5,17.604,12.215,16.061,16.713,11.844,21.876,12.158,15.926,18.838,9.677,14.239,,15.435,16.279,845.846,0.0
3288,A,133.95,material_7,material_8,9,5,4,6,12,18.88,10.519,15.647,16.753,12.339,19.304,10.35,16.818,18.258,10.281,15.823,16.044,15.538,14.624,,
13978,C,114.61,material_7,material_8,5,8,0,11,8,17.201,9.72,17.516,16.06,12.822,19.471,,16.178,19.195,11.837,16.189,17.246,16.942,17.585,844.88,
12787,C,134.13,material_7,material_8,5,8,7,6,1,16.906,11.313,16.723,16.755,11.886,18.383,11.432,14.171,19.308,10.599,13.571,16.677,14.192,,622.254,
2277,A,132.03,material_7,material_8,9,5,7,3,5,18.648,11.274,,18.336,12.038,19.598,11.473,14.85,16.849,13.09,15.868,16.029,15.818,18.36,723.382,
14357,C,106.43,material_7,material_8,5,8,7,4,5,17.832,12.74,14.807,18.176,13.252,18.377,12.172,16.7,,11.122,17.272,17.621,16.798,,616.142,
24751,E,120.95,material_7,material_6,6,9,5,10,17,18.795,11.484,18.02,,11.547,18.128,11.451,15.854,17.603,10.845,14.818,18.318,15.28,13.745,,1.0
16083,C,88.87,material_7,material_8,5,8,10,12,8,18.145,12.45,16.786,16.878,11.181,20.468,10.811,16.06,19.514,14.448,15.465,18.113,17.373,17.837,765.267,0.0
12411,C,259.57,material_7,material_8,5,8,9,11,5,17.519,11.571,16.034,17.83,10.086,19.114,10.5,16.632,19.995,12.337,16.878,15.645,14.287,14.751,551.545,
25936,E,136.46,material_7,material_6,6,9,8,6,6,18.435,11.173,19.609,19.566,11.836,19.786,13.234,17.606,20.446,10.523,15.623,17.852,16.053,15.147,1084.055,
10353,C,114.54,material_7,material_8,5,8,13,5,1,18.899,11.456,19.307,18.41,11.46,18.767,10.791,17.59,16.633,11.474,15.046,18.419,,16.177,,
24841,E,133.37,material_7,material_6,6,9,10,10,4,17.356,10.704,15.885,17.723,11.934,19.5,13.087,14.685,16.861,11.797,13.014,15.232,16.446,14.62,642.906,
13820,C,93.5,material_7,material_8,5,8,5,18,5,18.255,11.319,19.22,17.822,12.721,20.502,11.873,15.161,20.28,10.62,13.72,15.382,14.316,14.286,1006.03,
11113,C,117.26,material_7,material_8,5,8,4,7,2,16.538,10.346,18.022,17.951,11.613,21.925,11.711,15.738,20.366,10.361,14.716,13.81,15.448,16.405,1021.883,0.0
794,A,139.37,material_7,material_8,9,5,13,5,9,17.967,10.812,17.125,16.984,13.657,18.089,12.229,15.142,19.305,8.982,15.416,,17.962,16.882,648.905,
13761,C,159.81,material_7,material_8,5,8,6,9,9,17.339,10.523,17.461,,11.708,19.33,8.196,15.685,18.821,10.428,15.903,13.489,16.062,,,
13005,C,122.88,material_7,material_8,5,8,14,7,3,16.039,12.962,16.651,17.039,11.755,19.245,11.418,16.913,,11.418,15.819,17.237,16.438,17.902,693.707,
23464,E,74.52,material_7,material_6,6,9,9,10,4,16.917,11.47,17.329,18.132,,18.77,12.557,16.31,18.082,10.065,15.502,,15.133,13.672,750.818,
8529,B,118.41,material_5,material_5,8,8,6,7,7,18.03,10.468,17.56,17.452,11.632,18.711,12.058,16.159,20.831,,15.747,17.069,14.27,,673.146,
2682,A,108.63,material_7,material_8,9,5,17,2,1,17.399,12.344,15.841,16.777,11.558,19.721,11.44,14.854,18.493,13.917,16.839,14.982,13.205,14.747,663.523,
17439,D,95.5,material_7,material_5,6,6,3,9,9,19.098,10.455,16.737,18.031,11.079,19.639,11.124,20.143,20.846,14.817,,15.554,12.692,18.381,761.797,0.0
3585,A,118.63,material_7,material_8,9,5,9,1,5,16.608,11.825,17.954,19.749,11.186,18.772,9.824,,22.049,11.726,15.995,18.562,15.299,15.211,777.948,
5172,B,146.24,material_5,material_5,8,8,9,8,11,16.29,13.733,16.517,18.703,10.004,19.519,11.228,15.338,20.503,,15.436,15.46,14.198,17.007,585.644,
803,A,142.51,material_7,material_8,9,5,14,5,8,17.444,12.084,17.385,18.91,13.279,18.437,11.27,15.209,19.86,,13.812,14.283,14.213,20.611,752.012,
15238,C,140.85,material_7,material_8,5,8,8,6,14,17.339,10.259,17.335,18.36,13.436,18.618,11.186,16.515,16.51,7.076,16.802,13.253,18.348,14.858,744.035,
20212,D,155.82,material_7,material_5,6,6,1,13,3,17.555,12.252,16.619,17.058,,17.84,12.39,16.353,18.95,10.441,16.859,16.388,14.644,16.329,,
4484,A,84.63,material_7,material_8,9,5,14,8,4,19.655,12.114,17.133,18.342,11.632,16.988,,16.366,19.027,9.462,16.326,18.148,11.199,12.551,569.131,0.0
11308,C,77.11,material_7,material_8,5,8,9,8,6,18.678,11.043,17.455,17.721,13.269,16.621,10.354,16.783,17.252,12.555,15.536,15.041,12.618,16.675,526.01,
14345,C,134.68,material_7,material_8,5,8,6,9,11,17.735,11.577,15.226,17.179,12.956,17.647,12.234,15.864,19.161,9.713,15.025,15.499,16.058,16.958,553.673,0.0
24668,E,160.96,material_7,material_6,6,9,5,8,3,17.408,9.804,18.883,19.054,11.937,19.132,11.742,17.824,19.678,10.372,14.369,14.019,13.674,,839.309,1.0
20345,D,128.08,material_7,material_5,6,6,9,9,7,17.55,12.419,17.163,18.992,11.331,20.314,9.608,15.118,18.909,12.174,15.29,13.509,15.737,19.39,,
22817,E,100.74,material_7,material_6,6,9,5,15,5,17.889,11.294,17.29,17.443,10.515,21.182,14.562,15.077,20.524,11.527,14.728,15.186,15.247,15.544,901.323,
17282,D,111.83,material_7,material_5,6,6,11,7,4,17.475,12.1,17.353,17.37,11.751,17.501,10.517,17.936,19.493,9.74,16.235,,13.638,19.177,608.351,
17348,D,128.57,material_7,material_5,6,6,8,17,4,17.641,,18.306,18.201,12.236,20.032,,17.597,,8.753,16.507,,14.634,16.85,919.863,
23544,E,111.55,material_7,material_6,6,9,4,17,8,17.643,10.795,17.406,18.168,11.979,18.482,12.333,14.032,,10.191,16.722,16.923,14.004,14.482,,
22955,E,145.26,material_7,material_6,6,9,3,11,2,15.746,11.536,15.564,16.635,14.295,19.153,11.493,14.046,21.265,10.828,15.967,14.712,14.629,16.034,528.609,
8016,B,125.15,material_5,material_5,8,8,5,13,9,16.92,12.099,16.91,17.421,9.621,19.496,12.083,12.774,21.232,9.371,13.783,16.021,15.5,13.23,528.062,
2356,A,131.0,material_7,material_8,9,5,11,1,1,18.066,12.809,16.408,16.624,11.653,19.483,11.516,16.057,19.611,11.192,16.451,17.175,13.975,14.163,684.095,
10015,B,67.52,material_5,material_5,8,8,1,4,6,17.489,12.032,17.305,15.806,11.891,19.575,11.348,15.446,21.505,12.936,,16.022,11.395,16.578,728.07,
3189,A,94.77,material_7,material_8,9,5,16,2,4,17.542,11.818,16.287,16.293,12.276,19.079,10.945,16.784,20.813,,16.523,16.309,14.408,16.951,637.641,
15945,C,119.27,material_7,material_8,5,8,8,11,2,18.421,11.38,16.418,17.216,12.24,18.858,,15.799,18.692,10.626,16.963,16.985,18.431,15.799,700.471,
3142,A,86.14,material_7,material_8,9,5,5,5,9,16.086,12.197,16.649,,12.073,19.337,11.338,15.772,17.791,13.451,17.185,15.543,13.759,16.165,670.788,
19424,D,87.15,material_7,material_5,6,6,8,12,7,20.533,11.09,18.491,17.751,11.777,19.595,9.527,15.386,18.624,12.951,,16.903,18.368,13.12,914.103,
1612,A,121.68,material_7,material_8,9,5,11,5,3,16.546,11.693,17.074,16.656,10.136,,11.277,16.709,18.849,11.742,,14.543,13.983,14.335,540.734,
14958,C,119.35,material_7,material_8,5,8,17,7,6,16.414,13.025,17.704,17.242,10.279,18.656,,16.429,17.601,11.905,17.491,18.622,17.107,16.121,632.433,
12767,C,266.94,material_7,material_8,5,8,11,8,4,18.891,11.407,17.543,18.436,,17.603,11.378,14.648,18.905,10.42,14.508,15.098,13.894,14.895,581.342,
20848,D,107.86,material_7,material_5,6,6,6,12,8,17.453,10.524,16.349,17.01,11.257,19.371,11.423,19.043,19.133,13.951,14.817,18.813,13.461,17.718,593.419,
13066,C,134.76,material_7,material_8,5,8,12,11,4,18.909,10.841,17.044,15.553,12.799,20.285,11.544,15.398,17.186,12.737,14.804,14.57,14.294,16.296,845.75,
18906,D,98.19,material_7,material_5,6,6,8,11,8,15.805,10.472,17.943,18.301,11.61,18.458,,13.756,18.748,9.728,15.301,15.178,,15.455,739.733,
13805,C,190.0,material_7,material_8,5,8,9,8,8,17.64,12.372,16.12,16.291,12.54,17.16,12.299,15.706,20.017,11.986,16.094,,17.092,18.562,534.868,
21425,E,133.55,material_7,material_6,6,9,1,17,2,17.528,12.899,17.507,17.758,10.288,17.075,12.049,17.187,20.767,10.371,14.656,17.096,,,683.811,
11941,C,95.51,material_7,material_8,5,8,18,8,11,18.484,10.81,18.442,16.1,12.295,18.595,11.893,,20.2,9.999,16.786,15.139,13.256,15.667,761.664,
20399,D,136.43,material_7,material_5,6,6,6,13,7,15.287,11.139,15.84,16.926,13.53,18.41,10.827,18.351,18.478,11.752,15.964,17.389,14.62,13.618,555.09,
9819,B,163.06,material_5,material_5,8,8,13,15,4,16.158,11.896,18.611,17.972,12.285,18.503,10.462,14.328,22.168,10.39,14.989,16.647,17.909,15.159,754.214,0.0
7271,B,133.19,material_5,material_5,8,8,14,6,7,17.126,12.012,16.779,18.272,10.858,19.816,9.785,17.91,18.829,13.334,16.902,16.898,17.532,15.064,569.437,
21239,E,137.74,material_7,material_6,6,9,3,15,4,18.044,10.956,17.24,17.169,12.03,19.277,11.721,14.232,18.83,11.325,15.455,16.289,14.571,15.948,661.281,
6950,B,126.69,material_5,material_5,8,8,2,6,5,18.468,13.75,16.902,16.909,13.259,20.328,10.928,15.783,18.91,11.682,16.013,14.031,,17.629,916.97,
24445,E,100.99,material_7,material_6,6,9,6,6,9,16.609,13.051,16.703,17.923,13.211,18.997,10.51,16.828,18.619,14.685,15.693,,15.208,15.734,762.489,
2850,A,122.66,material_7,material_8,9,5,11,2,4,18.752,13.143,15.029,17.637,10.899,19.156,12.925,16.063,22.442,12.698,15.798,14.815,16.78,16.17,588.246,
13396,C,111.53,material_7,material_8,5,8,16,14,5,17.373,12.26,16.592,18.471,11.391,18.192,11.479,15.937,17.893,11.951,16.469,17.79,14.387,13.82,,
18272,D,99.65,material_7,material_5,6,6,11,5,9,19.926,11.589,17.013,16.913,11.079,21.14,12.428,16.818,18.564,11.752,15.786,18.159,13.958,,780.366,
9621,B,97.33,material_5,material_5,8,8,4,16,5,17.285,12.565,17.484,16.999,12.28,20.943,11.743,15.364,18.174,11.016,14.011,15.112,15.171,18.327,798.889,
11565,C,106.59,material_7,material_8,5,8,0,8,5,17.54,11.772,17.292,17.514,10.688,19.461,12.183,15.395,17.885,11.624,15.766,18.257,16.487,15.207,734.547,
6277,B,122.73,material_5,material_5,8,8,2,6,8,,11.041,17.188,19.149,12.55,19.605,11.617,18.1,16.318,11.228,18.144,16.855,15.125,16.147,765.357,
